State,Seqno,Code,Distributor Name,Place,Entire District Coverage,Partial District Coverage,Area (Office Name),No of Coupons 

CHHATTISGARH,CHG23,RAI0500,KHOOBSURAT GARMENTS,RAIPUR,"RAIPUR,MAHASAMUND","DURG,GARIYABAND,SARANGAR,BALODA BAZAR,DHAMTARI,KANKER","Ahilda BO, Amakhoha BO, Amera BO, Amodi BO, Arjuni BO, Arjuni BO, Bagbuda BO, Baloda Bazar SO, Balodi BO, Balpur BO, Bamhanpuri BO, Bansankra BO, Bareli BO, Bhainsa BO, Bharsela Bada BO, Bhatapara Sadar Bazar SO, Bhatapara SO, Bhatbhera BO, Bhatgaon SO Raipur, Bhawanipur BO, Bhinodi BO, Bijradih BO, Bijradih BO, Bilaigarh SO, Bishrampur BO, Bitkuli BO, Borsi BO, Borsi BO, Champa BO, Charoda BO, Chaurenga BO, Chherkapur BO, Damakheda BO, Damru BO, Datan BO, Datan BO, Datrengi BO, Deori BO, Deosagar BO, Deosundra BO, Dhaneli BO, Dhangaon BO, Dhansir BO, Dharashiv BO, Dharasiv BO, Dhobni BO, Durug BO, Gadabhata BO, Gatadih BO, Gendapali BO, Gidhauri BO, Gidhpuri BO, Girod BO, Gopalpur BO, Grasim Vihar Rawan SO, Guma BO, Gurra BO, Harinbhatta BO, Hasuwa BO, Hatodbazar BO, Hirmi SO, Jangda BO, Jara BO, Jaraud BO, Jerway BO, Jhabdi BO, Junwani BO, Kamta BO, Karhi Bazar BO, Karhul BO, Karmada BO, Kasdol SO, Katgi SO, Kesda BO, Khainda BO, Khatiapati BO, Kodwa BO, Kohraud BO, Koliha BO, Konari BO, Kosamkunda BO, Kosamsara BO, Kosmandi BO, Koyda BO, Kumhari BO, Kusmi BO, Lachhanpur BO, Lahod BO, Latuwa BO, Lawan SO, Madhaibhata BO, Malda BO, Maldi BO, Manpasar BO, Marda BO, Matia BO, Mohbhatta BO, Mohtara BO, Mohtara BO, Mopar BO, Mopka BO, Mudparsandi BO, Nagarda BO, Nawapara BO, Newari BO, Nipania BO, Odan BO, Pallari SO, Pandripali BO, Pangaon BO, Parsadih BO, Parsapali BO, Pauni BO, Pendrawan BO, Pisid BO, Purgaon BO, Putpura BO, Raikona BO, Raseda BO, Rawan BO, Rawan SO, Risda BO, Rohansi BO, Rohra BO, Saliha BO, Saloni BO, Salonikala BO, Sarkhor BO, Sarsiwa SO, Sarwa BO, Sasaha BO, Sel BO, Semradih BO, Senduras BO, Sikari Kesli BO, Simga SO, Singarpur BO, Sinodha BO, Siriadih BO, Sisdeori BO, Sonardeori BO, Suhela BO, Sundrawan BO, Sutiurkuli BO, Tarenga BO, Telasi BO, Tohda BO, Tonatar BO, Tulsi BO, Tulsi BO, Tundra BO, Tundri BO, Watgan SO,Abhanpur SO, Akalwara BO, Amlipadar BO, Atarmara BO, Baronda BO, Barula BO, Basin BO, Belar BO, Beltukri BO, Bhendri BO, Bindranawagarh BO, Borsi BO, Champaran BO, Chhura SO, Chichia BO, Darra BO, Darripara BO, Deobhog SO, Deori BO, Dhaurabhata BO, Dhawalpur BO, Dhruwagudi BO, Diwanmuda BO, Dulla BO, Gariaband SO, Gaurgaon BO, Ghutkunawapara BO, Girsul BO, Gohrapadar SO, Gona BO, Hasda BO, Indagaon BO, Jamgaon BO, Jhakharpara BO, Jidar BO, Joba BO, Kadlimuda BO, Kandekela BO, Kanesar BO, Kansinghi BO, Kareli BO, Khadma BO, Khoksara BO, KHURSIPAR BO, Kirwai BO, Kochwai BO, Kondkera BO, Kopra SO, Kosmi BO, Kotigaon BO, Latapara BO, Litipara BO, Loharsi BO, Lohjhar BO, Madanpur BO, Madeli BO, Mainpur SO, MainpurII BO, Malgaon BO, Maroda BO, Mudgelmal BO, Mundibhawar BO, Mungijhar BO, Nahargaon BO, Nawagaon BO, Nistiguda BO, Paktia BO, Panduka SO, Parsada BO, Parsadakala BO, Parsuli BO, Patewa BO, Pathar BO, Patseoni BO, Pendra BO, Phingeshwar SO, Piperchhedi BO, Pond BO, Rajim SO, Ranipartewa BO, Rasela BO, Ruwad BO, Sargiguda BO, Sarnabahal BO, Semra BO, Seoni BO, Shobha BO, Sikaser BO, Sinapali BO, Sitlijor BO, Sorid BO, Sursabandha BO, Tarighat BO, Taurenga BO, Tetalkhunti BO, Tikrapara BO, Urmal BO,Achanakpur BO, Amarkot BO, Ankori BO, Arangi BO, Badesajapali BO, Bagbahra SO, Bakma BO, Baloda BO, Bamhani BO, Bamhani BO, Bansula BO, Bardoli BO, Barekel BO, Barnaidadar BO, Barnawapara BO, Baroli BO, Basna SO, Bawankera BO, Baya BO, Belsonda BO, Bemcha BO, Bhadrasi BO, Bhagat Deori BO, Bhawarpur BO, Bhimbhauri BO, Bhithidih BO, Bhoring BO, Bhotha BO, Bhukel BO, Bhurkoni BO, Bichhiya BO, Birkoni BO, Bonda BO, Bundeli BO, Chanat BO, Chandan BO, Charoda BO, Chattigirola BO, Chhoteloram BO, Deori BO, Dhansuli BO, Dumarpali BO, Gadbeda BO, Ganekera BO, Ganjar BO, Garhphuljhar BO, Garhseoni BO, Gerra BO, Ghonch BO, Ghunchapali BO, Godbahal BO, Hathibahra BO, Jagdishpur SO Mahasamund, Jalki BO, Jamdaraha BO, Jamhari BO, Jhalap BO, Jhara BO, Joba BO, Kalenda BO, Kamrod BO, Kanekera BO, Kasekera BO, Kasibahra BO, Kendudhar BO, Kenduwa BO, Khallari BO, Khamaria BO, Khatta BO, Khatti BO, Khatti BO, Khoksa BO, Khusrupali BO, Kisdi BO, Kishanpur BO, Koma BO, Komakhan SO, Lafinkhurd BO, Lahangar BO, Lambar BO, Limdarha BO, Mahasamund SO, Maldamal BO, Malidih BO, Memra BO, Mohandi BO, Mongrapali BO, Mungaser BO, Nagarda BO, Narra BO, Nartora BO, Naugadi BO, Nawagaon BO, Nawagarh BO, Pacheda BO, Paikin BO, Pajhrapali BO, Pandripani BO, Paraswani BO, Pasid BO, Patewa BO, Patharla BO, Patsendri BO, Pirda BO, Pithora SO, Putka BO, Raitum BO, Raja Deori BO, Rasoda BO, Rikokala BO, Rohina BO, Saldih BO, Salhebhata BO, Salhetarai BO, Samhar BO, Sankra SO Mahasamund, Saraipali SO, Shikaripali BO, Singhanpur BO, Singhi BO, Singhoda BO, Sirko BO, Sirpur BO, Sonakhan BO, Sonasilli BO, Sonpur BO, Sorid BO, Sukhipali BO, Sukhri Dabri BO, Tamora BO, Tendukona BO, Thargaon BO, Toresingha BO, Toshgaon BO, Tumgaon BO, Turenga BO, Tusda BO,Adsena BO, Akoli BO, Amodi BO, Amsena BO, Arang SO, Baikunth SO, Bana BO, Bangoli BO, Banrasi BO, Barbanda BO, Beldar Seoni BO, Bendri BO, Bhainsa BO, Bhandarpuri BO, Bhansoj BO, Bhilai BO, Bhurka BO, Birgaon SO, Byron Bazar SO, Champa BO, Chand Khuri BO, Chandi Bazar BO, Chhachhanpairi BO, Chhapora BO, Chhataud BO, Chhatera BO, Chhotapara SO, Chicholi BO, Chikhali BO, Darba BO, Dayanand Nagar SO, Deopuri BO, Deori BO, Deori BO, Deortilda BO, Dharsiwa BO, Dondekala BO, Farfod BO, Ganiyari BO, Ganod BO, Gaurbhat BO, Girod BO, Godhi BO, GSi BO, Gudhiyari SO, Gukhera BO, Gullu BO, Hasda11 BO, Hathband SO, IBC Raipur PO, Kalibadi SO, Kanki BO, Kathia11 BO, Kathiai BO, Kendri BO, Khairkhut BO, Khamtarai BO, Kharora SO, Khauli BO, Khauna BO, Khola BO, Khorpa BO, Kolar BO, Kondapar BO, Korasi BO, Kosrangi BO, Krishak Nagar SO, Kurra BO, Kurru BO, Kurud Camp BO, Kurud Kutela BO, Lakholi BO, Madhi BO, Mana Basti SO, Mana Camp SO, Mandhar BO, Mandhar Cement Factory SO, Mandir Hasod SO, Manikchouri BO, Manohara BO, Mantralaya Raipur SO, Mathpurena BO, Mohdi BO, Mohra BO, Mohrenga BO, Nagargaon BO, Nardaha BO, Nawapara Rajim SO, Neora SO Raipur, Palod BO, Pandri SO, Paragaon BO, Parsada BO, Pathari BO, Piprod BO, PJamgaon BO, Pond BO, Purani Basti SO Raipur, Raikhera BO, Raipur Ganj SO, Raipur HO, Raipur Kutchery SO, Raipura BO, Rajkumar College BO, Rakhi BO, Rasni BO, Ravi Shankar University SO, Ravigram SO, Rewa Lakholi BO, Saddu SO, Samoda BO, Saragaon BO, Sarora BO, Sarora BO, Science College SO, Sector  27 Naya Raipur SO, Sejbahar BO, Seoni BO, Shanker Nagar SO, Siltara BO, Silyari BO, Sondra BO, Sunder Nagar SO, Sunderkera BO, Tadwa BO, Tamaseoni BO, Tarpongi BO, Tarra BO, Tatibandh SO, Tekari BO, Tekarikunda BO, Tenduwa BO, Tilda RS BO, Uparwara BO, Urla SO, Vidhan Sabha SO Raipur, Vivekanand Ashram SO, WRSColony SO,Khursipar Bhilai SO, Nandini SO, Amgaon BO, Amjhar BO, Amlipali BO, Anjoripali BO, Aurda BO, Aurda BO, Bade Deogaon BO, Bade Nawapara BO, Badebhandar BO, Badegantuli BO, Badehardi BO, Baghadola BO, Bagudega BO, Bahirkela BO, Baihamunda BO, Baisi Colony BO, Banai BO, Bangursia BO, Bangursuta BO, Banhar BO, Banora BO, Bansajhal BO, Bansdand BO, Bar BO, Baradoli BO, Baramkela SO, Barbhouna BO, Barod BO, Barpali BO, Barra BO, Bartapali BO, Basnajhar BO, Baturakachhar BO, Behramar BO, Bengchi BO, Bhadisar BO, Bhagora BO, Bhainapara BO, Bhalumar BO, Bhedimuda BO, Bhedwan BO, Bhothli BO, Bhupdeopur BO, Binjkot BO, Birnipali BO, Birsingha BO, Boirdadar BO, Bojia BO, Bonda BO, Boro BO, Botalda BO, Bunga BO, Chakradharnagar SO, Chandrasekharpur BO, Chantipali BO, Chhal SO, Chhapora BO, Chharratangar BO, Chhatamura BO, Chhichhorumaria BO, Chhind BO, Chhodamines BO, Chhote Khaira BO, Chhote Lendhra BO, Chhotegumda BO, Chikhli BO, Choranga BO, Dabhra BO, Dahida BO, Damdama BO, Dansara BO, Dehjari BO, Dehridih BO, Deogaon BO, Deogarh BO, Dhanagar BO, Dhap BO, Dharamjaigarh SO, Dhimani BO, Dhourabhata BO, Dolesara BO, Dongitarai BO, Dongripali BO, Faraswani BO, Farkanara BO, Gahira BO, Gahnajharia BO, Gala BO, Garh umaria BO, Gatadih BO, Gersa BO, Gerwani BO, Ghaghra BO, Gharghoda SO, Gharghodi BO, Ghatgaon BO, Gobarsingha BO, Godam BO, Godihari BO, Gonda BO, Gorkha BO, Gorpar BO, Gorra BO, Gudeli BO, Gurda BO, Halahuli BO, Hamirpur BO, Hardi SO Raigarh, Hati BO, Hattapali BO, Hirri BO, Jaimura BO, Jamarga BO, Jamgaon BO, Jarekela BO, Jashpur BO, Jatri BO, Jewara BO, Jhagarpur BO, Jhal BO, Jhalmala BO, Jharadih BO, Jivri BO, Jobi BO, JSPL Patrapali SO, Jurda BO, Kachhar BO, Kanakbira BO, Kantahardi BO, Kapisda BO, Kapu BO, Karanpali BO, Kataipali C BO, Kataipali D BO, Kataklia BO, Katangpali BO, Kaya BO, Kedar BO, Keshla BO, Khadgaon BO, Khamhar BO, Khamhar BO, Kharri BO, Kharsia SO, Khokhsipali BO, Kirodimalnagar BO, Kodasia BO, Kolam BO, Kondatarai SO, Kondpali BO, Kondtarai BO, Kosir BO, Kotari BO, Kotarlia BO, Kotasura BO, Kotra BO, Kotrimal BO, Kudekela BO, Kudhari BO, Kudumkela BO, Kukurda BO, Kuma BO, Kunjara BO, Kunkuni BO, Kurra BO, Lailunga SO, Laripani BO, Lendhra BO, Libra BO, Lodhia BO, Loharsingh BO, Loing BO, Lukapara BO, Madanpur BO, Madhopali BO, Maharajganj BO, Mahloi BO, Mahloi BO, Mahuadhodha BO, Malda BO, Manikpur BO, Mauhapali BO, Milupara BO, Miriguda BO, Mudagaon BO, Mudpar BO, Mukdega BO, Munund BO, Mura BO, Nadigaon BO, Nagoi BO, Naharpali BO, Nandeli BO, Narayanpur BO, Narkalo BO, Naurangpur BO, Navrangpur BO, Nawapara BO, Nawapara BO, Nawapara BO, Nawapara Tenda BO, Netnagar BO, Ongana BO, Padigaon BO, Padigaon BO, Pahanda BO, Pamgarh BO, Panchdhar BO, Paraskol BO, Pasid BO, Patelpali BO, Patrapali BO, Pendri BO, Piprahi BO, Pithama BO, Porda BO, Punjipathra SO, Purena BO, Pusalda BO, Pusalda BO, Pussore SO, Putkapuri BO, Rabo BO, Raigarh HO, Raigarh Jute Mill SO, Raigarh Sadar Bazar SO, Raikera BO, Rajkot BO, Rajpur RIH SO, Rapagula BO, Reda BO, Relo BO, Rengalpali BO, Rissora BO, Robertson BO, Ruwaful BO, Sahaspani BO, Salakia BO, Salar BO, Salheona BO, Samaruma BO, Sambalpuri BO, Samkera BO, Sankra BO, Saraipali BO, Saraitola BO, Sarangarh SO, Saria SO, Sarwani BO, Shahpur BO, Sisringa BO, Sithra BO, Sonajori BO, Sondka BO, Sulsuli BO, Surangpani BO, Tadola BO, Tamnar SO, Tamtora BO, Tandipar BO, Tangarghat BO, Taparda BO, Tarapur BO, Tarkela BO, Tausir BO, Telikot BO, Teram BO, Tetla BO, Timarlaga BO, Tinmini BO, Tiur BO, Tolge BO, Tolma BO, Turtura BO, Uchbhitti BO, Ududa BO, Ulkhar BO, Urba BO, Urdana Camp BO, Urjanagar Telirampur SO, Usrot BO, Charbhata B.O",30

